owner_id,name,screen_name,members_count,is_gov,posts,likes_declared,comments_declared,views,likes_total,likes_from_subs,unique_likers,unique_sub_likers,comments_total,comments_from_subs,unique_commenters,size_bucket,segment,avg_likes_per_post,share_likes_from_subs,sub_like_reach
-152064965,Автосервис | Мойка | Тонировка АВТО в Батырево,bat_avto,83,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-61476129,"Пицца,пироги и торты на заказ. Батырево-Шыгырдан",club61476129,98,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-173032663,"Видео и фотосъемка Батырево 'Спектр-Видео'""""",btv_video,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-208256804,Барахолка Батырево,club208256804,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-217444464,"Школа бега и плавания 'АКВАТЛОНчик'""  | Батырево""",akvatlonchick,23,0,2.0,3.0,0.0,94.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,<100,Обычные,1.5,1.0,0.08695652173913043
-37380192,Street WORKOUT __Батырево!__,club37380192,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-43623992,"Сервисный центр 'Мастер +'"" в с.Батырево""",club43623992,184,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-89897874,Цифровое ТВ Батырево DVB-T2 ПРИСТАВКИ,tv_dvb_t2,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-90706397,Объемные Буквы в Батырево-Чебоксары 89053453970,club90706397,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-153829081,Массаж. Батырево. Монро.,club153829081,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-231325328,Велоремонт Батырево,club231325328,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-156962912,AvtoCold,avtocold,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-143333755,Наращивание ресниц (В Батырево),club143333755,61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-150837445,Фотостудия Лиззи,fotostudiya_lizzi,750,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-163335069,Совместные закупки Батырево Шемурша Комсомольск.,club163335069,34,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-54216066,Микронаушники Батырево,club54216066,46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-200503121,АКСЕССОРИКА Батырево,aksessorika21,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-166007858,"МАОУ 'Урмарская СОШ им.Г.Е.Егорова'""""",club166007858,2563,0,566.0,10400.0,110.0,851920.0,15549.0,0.0,1578.0,0.0,139.0,0.0,71.0,1K–5K,Обычные,27.47173144876325,0.0,0.0
-165665372,KARATLINE - Сеть ювелирных салонов,karatline,3435,0,176.0,843.0,748.0,53518.0,354.0,341.0,85.0,72.0,1.0,0.0,1.0,1K–5K,Обычные,2.0113636363636362,0.963276836158192,0.02096069868995633
-217697681,Школа дрифта Раз!Два!вДрифт!,onetwodriftschool,1341,0,15.0,55.0,3.0,9105.0,55.0,52.0,32.0,29.0,2.0,2.0,2.0,1K–5K,Обычные,3.6666666666666665,0.9454545454545454,0.02162565249813572
-1541453,"Школа 50, город 'НА ВОЛГЕ'""""",club1541453,556,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-50953440,школа %56 город Чебоксары,club50953440,49,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,0.0,,0.0
-118770401,Школа Вячеслава Салахутдинова  г. Чебоксары,salahutdinovshcool,236,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-68018082,Школа красоты и макияжа Чебоксары,club68018082,65,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,0.0,,0.0
-219132277,АСАМ - мир школьных театров,asamteatr,1280,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1K–5K,Обычные,,,0.0
-2123070,Гимназия №1 г.Чебоксары - самая лучшая школа,club2123070,189,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-113946168,Школа социального проектирования | Чувашия,rpsh_chr,21,0,6.0,65.0,0.0,4850.0,5.0,3.0,4.0,2.0,0.0,0.0,0.0,<100,Обычные,0.8333333333333334,0.6,0.09523809523809523
-97612238,Школа плавания Надеждина Ростислава Гавриловича,club97612238,63,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,<100,Обычные,1.0,1.0,0.015873015873015872
-20370338,Школа № 43,club20370338,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-92998401,"ШКОЛА РУССКОГО ЯЗЫКА 'ГРАМОТЕЙ'""""",gramotey_chgu,124,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-90701233,Школа игры на фортепиано. Чебоксары,club90701233,96,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,0.0,,0.0
-100013028,"Дом Танца RUSH  |Школа, Студия танцев| Чебоксары",rush_house_of_dance,2530,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1K–5K,Обычные,,,0.0
-221008699,Лаванда Керамика мастер-классы г. Чебоксары,lavanda_ceramics,340,0,45.0,200.0,5.0,4176.0,263.0,0.0,48.0,0.0,5.0,0.0,3.0,100–1K,Обычные,5.844444444444444,0.0,0.0
-63107280,«Строительный двор» — все для мебели | Чебоксары,stdr21,1298,0,101.0,145.0,2.0,9409.0,163.0,154.0,38.0,34.0,1.0,0.0,1.0,1K–5K,Обычные,1.613861386138614,0.9447852760736196,0.026194144838212634
-229891287,Ищу модель | Мастера в Чебоксарах,modelin.cheboksary,6484,0,176.0,11.0,25.0,4461.0,11.0,10.0,4.0,3.0,26.0,6.0,5.0,5K–20K,Обычные,0.0625,0.9090909090909091,0.0004626773596545342
-57849752,Школа 63 (Город Чебоксары),club57849752,44,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-171584928,гимназистик - в 5 класс,club171584928,1298,0,31.0,168.0,22.0,67959.0,193.0,177.0,80.0,69.0,18.0,16.0,10.0,1K–5K,Обычные,6.225806451612903,0.917098445595855,0.053158705701078585
-106225678,"Валенки, тапочки ручной работы из Чувашии",valenki_familykuzmin,463,0,9.0,62.0,8.0,946.0,62.0,49.0,35.0,22.0,5.0,5.0,5.0,100–1K,Обычные,6.888888888888889,0.7903225806451613,0.047516198704103674
-233183138,ПЯТЁРКИН I СТУДИЯ ДЛЯ 1-7 КЛАССОВ I ЧЕБОКСАРЫ,club233183138,136,0,64.0,243.0,3.0,13271.0,279.0,263.0,50.0,35.0,5.0,5.0,4.0,100–1K,Обычные,4.359375,0.942652329749104,0.25735294117647056
-236378178,КАМЕНЩИКИ ЧУВАШИИ,kamen21pro,43,0,2.0,4.0,0.0,905.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,<100,Обычные,2.0,0.0,0.0
-214439997,ФОТОСАЛОН | FOTOLOOK21 | ЧЕБОКСАРЫ,deamon33,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-32224326,Работа в индустрии красоты - вакансии,club32224326,39,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-211826309,ЛОГОПЕД ЧЕБОКСАРЫ Ельцова Анастасия Олеговна,logocheb,69,0,3.0,0.0,0.0,134.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,<100,Обычные,1.0,1.0,0.043478260869565216
-137610440,Установка окон | Ремонт | ЧЕБОКСАРЫ,okno21rus,1003,0,37.0,274.0,1.0,32252.0,284.0,163.0,43.0,23.0,1.0,0.0,1.0,1K–5K,Обычные,7.675675675675675,0.573943661971831,0.022931206380857428
-29283991,My Soul Jewelry,my_soul_jewelry,3417,0,71.0,69.0,1.0,16282.0,69.0,60.0,31.0,24.0,1.0,1.0,1.0,1K–5K,Обычные,0.971830985915493,0.8695652173913043,0.007023705004389816
-227680863,"DAO AUTO | АВТО ИЗ КОРЕИ , КИТАЯ и ЯПОНИИ.",autoexport21,416,0,308.0,52.0,4.0,47853.0,52.0,33.0,37.0,21.0,4.0,2.0,4.0,100–1K,Обычные,0.16883116883116883,0.6346153846153846,0.05048076923076923
-83446834,Школа великих книг [Чебоксары],shvk21,141,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-233074874,10а класс «Лицей 44»,club233074874,57,0,50.0,174.0,0.0,14561.0,264.0,244.0,37.0,29.0,1.0,1.0,1.0,<100,Обычные,5.28,0.9242424242424242,0.5087719298245614
-175195401,Вы Великолепны,vy_velikolepny01122018,76,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-144888714,"Жилой комплекс 'Лайнер'"" г.Чебоксары""",lainer21,118,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-7930605,Урмарский район! Село. Челкасы-Чикаго !!! Ждем всех в нашей  группе.,club7930605,135,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,0.0,,0.0
-217231801,"МБОУ 'Челкасинская СОШ'""""",club217231801,590,0,453.0,4289.0,19.0,225607.0,6056.0,5331.0,565.0,301.0,26.0,20.0,20.0,100–1K,Обычные,13.368653421633555,0.8802840158520475,0.5101694915254237
-237923890,Жига-Дрыга | живая музыка | Чебоксары,zhiga_dryga_cheboksary,17,0,8.0,34.0,0.0,455.0,34.0,0.0,12.0,0.0,0.0,0.0,0.0,<100,Обычные,4.25,0.0,0.0
-33903810,DRESS CODE BAR,dcbar,799,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-233764164,CashFlow Mode,cashflowmode,1697,0,8.0,103.0,18.0,21050.0,130.0,0.0,41.0,0.0,20.0,0.0,9.0,1K–5K,Обычные,16.25,0.0,0.0
-48676760,Ведущий | Леонид Григорьев | Чебоксары,leonid_grigorev888,2216,0,21.0,55.0,3.0,1964.0,55.0,54.0,35.0,34.0,2.0,2.0,1.0,1K–5K,Обычные,2.619047619047619,0.9818181818181818,0.015342960288808664
-172815302,Библиотека им.М. Шумилова,biblioshum,1432,0,156.0,1543.0,28.0,47544.0,1846.0,1558.0,232.0,104.0,36.0,36.0,5.0,1K–5K,Обычные,11.833333333333334,0.8439869989165764,0.07262569832402235
-230897849,Гвардиум | ИНФОРМАЦИОННАЯ БЕЗОПАСНОСТЬ,guardium_it,459,0,14.0,14.0,1.0,1400.0,14.0,14.0,1.0,1.0,0.0,0.0,0.0,100–1K,Обычные,1.0,1.0,0.002178649237472767
-114177050,Студия подарков Елены Сувенировой,suvenir_21reg,2500,0,3.0,0.0,0.0,989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1K–5K,Обычные,0.0,,0.0
-229051678,Design and app development,3dcheboksary3d,29,0,4.0,10.0,0.0,328.0,10.0,9.0,4.0,3.0,0.0,0.0,0.0,<100,Обычные,2.5,0.9,0.10344827586206896
-170273555,CHEB EVENT 21,cheb_event21,205,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-233017587,4 Б  лицей №44,club233017587,48,0,41.0,249.0,2.0,2904.0,700.0,685.0,50.0,36.0,2.0,2.0,2.0,<100,Обычные,17.073170731707318,0.9785714285714285,0.75
-227231778,ЦС-ГРУПП,centre.certification,102,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-213767316,"Нейросети, промты, обучение.",sofronova.blog,806,0,27.0,64.0,0.0,1795.0,64.0,19.0,25.0,2.0,0.0,0.0,0.0,100–1K,Обычные,2.3703703703703702,0.296875,0.0024813895781637717
-151329507,Астролог|Психолог Алёна Макаревич,astropsyhologalenasafa,897,0,84.0,167.0,4.0,5801.0,222.0,190.0,39.0,17.0,4.0,4.0,1.0,100–1K,Обычные,2.642857142857143,0.8558558558558559,0.0189520624303233
-164221479,Вурнары,ilovevurnary,2867,0,48.0,132.0,3.0,17664.0,138.0,0.0,88.0,0.0,3.0,0.0,3.0,1K–5K,Обычные,2.875,0.0,0.0
-48772180,Медали на заказ для выпускных,ministely,5805,0,2.0,0.0,0.0,270.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,5K–20K,Обычные,9.5,0.0,0.0
-91507490,"Питомник 'Ивушка'"" и центр Фито-Лайн '""Садовый'""""",fitosad,8957,0,192.0,3738.0,560.0,425271.0,3759.0,3361.0,1290.0,960.0,434.0,412.0,332.0,5K–20K,Обычные,19.578125,0.894120776802341,0.1071787428826616
-238385434,"Музыкальный фестиваль 'ЮМАН ФЕСТ 2026'""""",festuman,106,0,26.0,89.0,1.0,6731.0,168.0,129.0,64.0,29.0,36.0,21.0,9.0,100–1K,Обычные,6.461538461538462,0.7678571428571429,0.27358490566037735
-225975180,"группа 'Самоделкины'""""",club225975180,41,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,0.0,,0.0
-128051830,РДК Вурнары,rdkvurnar,1599,0,264.0,634.0,2.0,58741.0,586.0,541.0,118.0,84.0,0.0,0.0,0.0,1K–5K,Обычные,2.2196969696969697,0.9232081911262798,0.0525328330206379
-224055402,Большевыльская сельская библиотека АликовскогоМО,club224055402,200,0,45.0,1068.0,6.0,19388.0,1371.0,1313.0,119.0,91.0,6.0,6.0,4.0,100–1K,Обычные,30.466666666666665,0.9576951130561634,0.455
-57313345,Типография PERFECTUM Чебоксары,prf21,658,0,17.0,77.0,0.0,2783.0,77.0,77.0,7.0,7.0,0.0,0.0,0.0,100–1K,Обычные,4.529411764705882,1.0,0.010638297872340425
-224306160,Перманент | Пудровые брови Чебоксары-Ядрин,katerina_pahinova,152,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-38488291,Музей Михаила Сеспеля,muzeumsespel,767,0,47.0,198.0,10.0,10610.0,327.0,278.0,107.0,65.0,7.0,7.0,3.0,100–1K,Обычные,6.957446808510638,0.8501529051987767,0.0847457627118644
-210605817,Ресурсный центр СО НКО Чувашской Республики,sonko21,1539,0,148.0,770.0,22.0,64982.0,896.0,811.0,186.0,116.0,27.0,24.0,11.0,1K–5K,Обычные,6.054054054054054,0.9051339285714286,0.07537361923326835
-96377674,Украшения ручной работы. Полимерная глина.,natalyahrapaeva,55,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-63147837,"'ЭЛИН'"" Вязание игрушек Чебоксары | Мастер-классы""",elin_toys,6320,0,95.0,1404.0,272.0,94404.0,1314.0,1184.0,401.0,322.0,72.0,55.0,52.0,5K–20K,Обычные,13.83157894736842,0.9010654490106544,0.050949367088607596
-105980403,"'ШЕМУРША ОНЛАЙН'""""",club105980403,1157,0,118.0,19.0,6.0,20850.0,19.0,15.0,12.0,8.0,6.0,4.0,5.0,1K–5K,Обычные,0.16101694915254236,0.7894736842105263,0.006914433880726016
-24014693,Ведущая Наталия Юдина | Чебоксары | Москва | СПб,leading_natalia_yudina,336,0,29.0,284.0,25.0,12959.0,370.0,243.0,146.0,62.0,25.0,19.0,15.0,100–1K,Обычные,12.758620689655173,0.6567567567567567,0.18452380952380953
-224561923,Dekorish | Пространство праздников г. Чебоксары,dekorish,214,0,107.0,545.0,19.0,16406.0,548.0,471.0,121.0,71.0,15.0,14.0,13.0,100–1K,Обычные,5.121495327102804,0.8594890510948905,0.3317757009345794
-153711146,"Центр Функциональной Стоматологии 'FunStom'""""",funstom,326,0,25.0,268.0,2.0,4963.0,257.0,211.0,59.0,45.0,1.0,1.0,1.0,100–1K,Обычные,10.28,0.8210116731517509,0.13803680981595093
-221573108,"Обмен, продажа б/у юнармейской формы",club221573108,196,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,0.0,,0.0
-33930600,"Покупка и продажа DVD, BLU-RAY и т.д.",club33930600,59,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,0.0,,0.0
-64038273,Продажа комнатных растений в Чебоксарах,club64038273,504,0,81.0,6.0,1.0,1233.0,6.0,6.0,2.0,2.0,1.0,1.0,1.0,100–1K,Обычные,0.07407407407407407,1.0,0.003968253968253968
-119925411,Тонировка машин - Шемурша / Чебоксары,toner121,242,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-223990865,Подслушано Шемурша,podsluhano_shemursha,568,0,118.0,1.0,4.0,107567.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,100–1K,Обычные,0.00847457627118644,0.0,0.0
-173693127,Библиотека им.К.Чуковского,molodchuk,2170,0,95.0,813.0,54.0,14780.0,3170.0,1651.0,262.0,96.0,111.0,77.0,32.0,1K–5K,Обычные,33.36842105263158,0.520820189274448,0.04423963133640553
-27821394,web cafe ЭТАЖ,etagecafe,522,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-188468358,"Газета 'За мир'""""",gazetazamir,514,0,82.0,129.0,8.0,16546.0,156.0,148.0,56.0,52.0,8.0,8.0,4.0,100–1K,Обычные,1.9024390243902438,0.9487179487179487,0.10116731517509728
-110799829,КУПЛЮ ПРОДАМ ВОЛОСЫ ЧЕБОКСАРЫ!ПРИЧЕСКИШУМЕРЛЯ!,volosy_cheboksary,1583,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1K–5K,Обычные,,,0.0
-52846645,"Куплю - Продам, Чебоксары.",club52846645,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-116506325,Вышивка в Чебоксарах,rukodelie121,561,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-63552354,ПРОДАЖА АРЕНДА РЕМОНТ инструментов Чебоксары,instrument21,3169,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1K–5K,Обычные,,,0.0
-235814333,Ситуационный центр Главы Чувашской Республики,scenter21,46,0,21.0,159.0,3.0,3783.0,159.0,0.0,36.0,0.0,2.0,0.0,2.0,<100,Обычные,7.571428571428571,0.0,0.0
-235603574,Купить продать акции ОАО Тароупаковка,akcii_taroupakovka,18,0,1.0,3.0,0.0,30.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,<100,Обычные,3.0,0.0,0.0
-173932571,ЦветыМаркет Вурнары,cvety.market,1368,0,111.0,801.0,399.0,34245.0,849.0,815.0,137.0,120.0,319.0,314.0,65.0,1K–5K,Обычные,7.648648648648648,0.9599528857479388,0.08771929824561403
-217355698,Яблоневая долина КП - продажа земельных участков,yablonevaya_dolina,4050,0,30.0,309.0,21.0,18014.0,472.0,0.0,220.0,0.0,0.0,0.0,0.0,1K–5K,Обычные,15.733333333333333,0.0,0.0
-172503326,Барахолка-Шемурша,club172503326,147,0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,0.0,,0.0
-105369788,ВИДЕО.Чебоксары / Самые новые видео о Чебоксарах,cheboksary.video,7238,0,698.0,197.0,5.0,50308.0,297.0,60.0,80.0,25.0,8.0,7.0,7.0,5K–20K,Обычные,0.42550143266475643,0.20202020202020202,0.0034539928156949434
-27045395,Душу Дьяволу продам ^_^,look_right_through_me,83,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-181307859,Продажа декора,club181307859,92,0,6.0,3.0,0.0,455.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,<100,Обычные,0.5,0.6666666666666666,0.010869565217391304
-75045589,АГРОМАШ,agromashbrand,1072,0,4.0,44.0,3.0,3775.0,44.0,43.0,31.0,30.0,3.0,2.0,3.0,1K–5K,Обычные,11.0,0.9772727272727273,0.027985074626865673
-36628896,Мото и Авто техника,club36628896,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-131854094,Detailing garage,detailing_garage,80,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-70804896,ОКА Club,club70804896,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-33952302,"УАЗ Патриот, Природа Движения.",club33952302,41,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-73452238,"свадебный салон 'невеста'""""",nevesta903,34,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-121099869,"Автопроект '13 на 17! ретро и ресто!'""""",13na17,241,0,3.0,9.0,0.0,484.0,9.0,3.0,9.0,3.0,0.0,0.0,0.0,100–1K,Обычные,3.0,0.3333333333333333,0.012448132780082987
-49792389,Автотовары по оптовым ценам!,club49792389,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-26785585,Никто не забыт ни что не забыто!!!,nezabydem,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-210300306,Я В ДЕЛЕ | Чувашская Республика,yavdele.cheb,677,0,57.0,374.0,80.0,15915.0,374.0,360.0,52.0,42.0,78.0,78.0,6.0,100–1K,Обычные,6.56140350877193,0.9625668449197861,0.0620384047267356
-89792105,*Калайкасинская СОШ*,club89792105,31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-48924406,6 Класс,club48924406,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-221946477,Лазерная эпиляция Чебоксары | MiDe Laser,midelaser21,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-79615042,Калининская школа-интернат для обучающихся с ОВЗ,club79615042,886,0,131.0,4609.0,373.0,169573.0,6685.0,5403.0,804.0,317.0,543.0,488.0,109.0,100–1K,Обычные,51.030534351145036,0.8082273747195213,0.3577878103837472
-202139832,Энсакер,ensaker_group,136,0,22.0,127.0,1.0,3478.0,127.0,118.0,27.0,21.0,1.0,1.0,1.0,100–1K,Обычные,5.7727272727272725,0.9291338582677166,0.15441176470588236
-2032321,Школа Вожатского Мастерства  ЧГПУ,shvm_chgpu,685,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-68190930,Признания в любви в городе Шумерля и в Шум.район,love1267,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-50826124,Творческая студия «КЛЮКВА»,klukva.cheb,1769,0,87.0,475.0,9.0,112185.0,484.0,409.0,133.0,65.0,8.0,7.0,7.0,1K–5K,Обычные,5.563218390804598,0.8450413223140496,0.03674392312040701
-141897610,|ChebBet +|Блог о спорте!|Чебоксары©|,chebbettt,2839,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1K–5K,Обычные,,,0.0
-33339652,Работа в Чебоксарах,club33339652,120,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-85529040,Моя работа,club85529040,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-78713671,Чебоксары | Афиша | События | Активности |,volgaclub21,930,0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,0.0,,0.0
-58175169,Работа дома,club58175169,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-177870049,Библиотека им.А.Гайдара,bibliotekagaydara,3215,0,183.0,1339.0,16.0,38622.0,3779.0,3214.0,366.0,176.0,33.0,33.0,12.0,1K–5K,Обычные,20.650273224043715,0.8504895474993385,0.05474339035769829
-190810445,керамика как событие,sadovnikovm,216,0,30.0,86.0,0.0,1949.0,90.0,72.0,38.0,22.0,0.0,0.0,0.0,100–1K,Обычные,3.0,0.8,0.10185185185185185
-172509745,Обучение массажу в Чебоксарах. Курсы массажа,kursy.massazha.v.cheboksarah,733,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-204111041,Z.Fish,clubzfish21,129,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-120152027,Ламинирование ресниц★★★Чебоксары★★★,club120152027,56,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-16330309,iPod battles в Чебоксарах - в сентябре - новый айпод батл!,club16330309,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-40252573,Бачата Чебоксары - обучение с нуля! Приходите,bachata.cheb,333,0,15.0,8.0,321.0,1902.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,100–1K,Обычные,0.6,0.0,0.0
-130358013,ЕГОР КРИД | ОФИЦИАЛЬНЫЙ ФАН-КЛУБ | ЧЕБОКСАРЫ,egor_kreed_official_group_21,149,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
